company,inv_date,cust_name,item_group,item_category,parent_code,parent_name,item_code,item_name,quantity,price_usd,total_usd,price_idr,total_idr,moving_avg_cost,product_family,product_line,month,cogs_idr,gross_profit_idr,gross_margin_pct
Matapel Tradindo Sample,2024-12-16,Customer 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,791.58,7.1842,5686.86,111354.36,88146398.0,89246.59,Colorants,Organic Pigments,2024-12-01,70645815.7122,17500582.2878,0.19853995948648973
Matapel Tradindo Sample,2025-01-07,Customer 019,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,597.07,7.1301,4257.21,110517.28,65986804.41,88575.7,Colorants,Organic Pigments,2025-01-01,52885893.199,13100911.210999995,0.19853834911597285
Matapel Tradindo Sample,2025-02-08,Customer 009,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,581.08,7.5035,4360.09,116304.07,67581468.54,93213.6,Colorants,Organic Pigments,2025-02-01,54164558.68800001,13416909.851999998,0.1985294214797777
Matapel Tradindo Sample,2025-04-11,Customer 018,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,606.26,7.3293,4443.47,113603.45,68873732.72,91049.15,Colorants,Organic Pigments,2025-04-01,55199457.679,13674275.041000001,0.1985412217541852
Matapel Tradindo Sample,2025-06-22,Customer 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,547.83,7.7427,4241.7,120012.36,65746366.9,96185.67,Colorants,Organic Pigments,2025-06-01,52693395.5961,13052971.303899996,0.198535248704366
Matapel Tradindo Sample,2025-07-16,Customer 023,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,577.41,8.0554,4651.3,124858.63,72095132.52,100069.78,Colorants,Organic Pigments,2025-07-01,57781291.6698,14313840.850199997,0.19854101587550557
Matapel Tradindo Sample,2025-08-22,Customer 029,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,679.32,7.8706,5346.63,121993.7,82872692.94,97773.64,Colorants,Organic Pigments,2025-08-01,66419589.124800004,16453103.815199994,0.19853468291554222
Matapel Tradindo Sample,2025-09-04,Customer 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,561.63,7.9183,4447.2,122734.36,68931624.55,98367.25,Colorants,Organic Pigments,2025-09-01,55245998.6175,13685625.932499997,0.19853914689872196
Matapel Tradindo Sample,2025-10-15,Customer 022,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,389.32,7.334,2855.28,113676.53,44256769.77,91107.72,Colorants,Organic Pigments,2025-10-01,35470057.5504,8786712.219600007,0.198539393301049
Matapel Tradindo Sample,2025-11-18,Customer 018,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,546.59,7.649,4180.87,118559.67,64803551.59,95021.38,Colorants,Organic Pigments,2025-11-01,51937736.09420001,12865815.495799996,0.19853565399007161
Matapel Tradindo Sample,2025-12-25,Customer 024,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,594.36,7.7958,4633.5,120834.37,71819209.97,96844.48,Colorants,Organic Pigments,2025-12-01,57560485.1328,14258724.8372,0.19853636433979283
Matapel Tradindo Sample,2023-01-03,Customer 022,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,427.04,6.3655,2718.32,98666.0,42134025.81,83448.57,Colorants,Organic Pigments,2023-01-01,35635877.33280001,6498148.477199994,0.1542256727734224
Matapel Tradindo Sample,2023-02-23,Customer 003,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,499.05,6.4603,3224.04,100134.87,49972545.56,84690.9,Colorants,Organic Pigments,2023-02-01,42264993.644999996,7707551.915000007,0.15423572741048108
Matapel Tradindo Sample,2023-03-10,Customer 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,454.52,6.6878,3039.69,103660.3,47115192.76,87672.6,Colorants,Organic Pigments,2023-03-01,39848950.152,7266242.607999995,0.15422292008892963
Matapel Tradindo Sample,2023-04-04,Customer 030,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,513.14,6.43,3299.49,99665.5,51142153.89,84293.92,Colorants,Organic Pigments,2023-04-01,43254582.1088,7887571.781199999,0.1542283846348185
Matapel Tradindo Sample,2023-06-22,Customer 016,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,522.68,6.9678,3641.89,108000.58,56449335.93,91343.46,Colorants,Organic Pigments,2023-06-01,47743399.6728,8705936.257200003,0.15422566295546505
Matapel Tradindo Sample,2023-07-10,Customer 029,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,468.94,7.0967,3327.91,109999.05,51582613.63,93033.7,Colorants,Organic Pigments,2023-07-01,43627223.278,7955390.352000006,0.15422619739790036
Matapel Tradindo Sample,2023-08-13,Customer 022,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,501.89,6.7107,3368.06,104016.42,52204894.19,87973.79,Colorants,Organic Pigments,2023-08-01,44153165.463099994,8051728.726900004,0.15423321609647733
Matapel Tradindo Sample,2023-09-13,Customer 026,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,233.66,6.3611,1486.33,98597.15,23038122.52,83390.34,Colorants,Organic Pigments,2023-09-01,19484986.8444,3553135.6755999997,0.15422852589291638
Matapel Tradindo Sample,2023-10-06,Customer 029,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,434.65,7.0864,3080.13,109838.81,47741950.28,92898.19,Colorants,Organic Pigments,2023-10-01,40378198.2835,7363751.9965,0.15424070347592847
Matapel Tradindo Sample,2023-11-18,Customer 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,369.43,6.4786,2393.41,100418.79,37097912.24,84931.03,Colorants,Organic Pigments,2023-11-01,31376070.4129,5721841.827100001,0.15423622197614
Matapel Tradindo Sample,2023-12-15,Customer 020,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,521.1,6.8499,3569.52,106174.19,55327489.57,89798.76,Colorants,Organic Pigments,2023-12-01,46794133.836,8533355.733999997,0.1542335609354487
Matapel Tradindo Sample,2024-01-08,Customer 007,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,436.76,6.3014,2752.2,97671.63,42659107.98,82607.57,Colorants,Organic Pigments,2024-01-01,36079682.273200005,6579425.706799991,0.15423261334682958
Matapel Tradindo Sample,2024-02-12,Customer 020,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,503.87,6.4235,3236.59,99563.73,50167201.74,84207.85,Colorants,Organic Pigments,2024-02-01,42429809.3795,7737392.3605,0.1542320897346506
Matapel Tradindo Sample,2024-03-22,Customer 005,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,559.43,6.7765,3791.02,105036.08,58760819.06,88836.18,Colorants,Organic Pigments,2024-03-01,49697624.17739999,9063194.88260001,0.15423874322353615
Matapel Tradindo Sample,2024-05-03,Customer 009,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,485.41,6.6561,3230.94,103169.64,50079517.02,87257.61,Colorants,Organic Pigments,2024-05-01,42355716.4701,7723800.549900003,0.15423073163456005
Matapel Tradindo Sample,2024-06-03,Customer 017,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,410.95,6.8281,2806.0,105836.25,43493027.1,89512.95,Colorants,Organic Pigments,2024-06-01,36785346.802499995,6707680.297500007,0.15422426868742845
Matapel Tradindo Sample,2024-07-04,Customer 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,377.15,6.521,2459.35,101074.74,38119907.74,85485.81,Colorants,Organic Pigments,2024-07-01,32240973.241499998,5878934.498500004,0.15422215968091438
Matapel Tradindo Sample,2024-08-21,Customer 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,525.05,6.8223,3582.05,105745.16,55521774.44,89435.9,Colorants,Organic Pigments,2024-08-01,46958319.294999994,8563455.145000003,0.15423597735072683
Matapel Tradindo Sample,2024-09-26,Customer 002,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,371.03,6.8779,2551.91,106607.68,39554605.39,90165.39,Colorants,Organic Pigments,2024-09-01,33454064.651699997,6100540.738300003,0.15423085828186045
Matapel Tradindo Sample,2024-10-14,Customer 020,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,539.33,6.841,3689.59,106035.95,57188647.22,89681.85,Colorants,Organic Pigments,2024-10-01,48368112.160500005,8820535.059499994,0.1542357703543524
Matapel Tradindo Sample,2024-11-17,Customer 022,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,430.89,6.9181,2980.97,107230.88,46205066.17,90692.48,Colorants,Organic Pigments,2024-11-01,39078482.7072,7126583.462800004,0.15423813996022687
Matapel Tradindo Sample,2024-12-25,Customer 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,539.51,6.5269,3521.38,101167.53,54581391.81,85564.29,Colorants,Organic Pigments,2024-12-01,46162790.097899996,8418601.712100007,0.15423941077584635
Matapel Tradindo Sample,2025-01-04,Customer 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,558.25,6.9801,3896.65,108190.79,60398009.25,91504.34,Colorants,Organic Pigments,2025-01-01,51082297.805,9315711.445,0.15423871681664741
Matapel Tradindo Sample,2025-03-01,Customer 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,501.08,6.8696,3442.24,106478.54,53354685.54,90056.17,Colorants,Organic Pigments,2025-03-01,45125345.6636,8229339.876400001,0.15423837275229496
Matapel Tradindo Sample,2025-04-05,Customer 019,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,505.57,6.5095,3290.96,100896.64,51009901.65,85335.18,Colorants,Organic Pigments,2025-04-01,43142906.952599995,7866994.697400004,0.15422485523259197
Matapel Tradindo Sample,2025-05-22,Customer 004,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,346.28,6.3839,2210.63,98951.2,34264818.88,83689.79,Colorants,Organic Pigments,2025-05-01,28980100.481199995,5284718.398800008,0.15423161632074583
Matapel Tradindo Sample,2025-06-04,Customer 001,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,458.26,7.1079,3257.32,110173.18,50488412.37,93180.99,Colorants,Organic Pigments,2025-06-01,42701120.477400005,7787291.892599992,0.15423919127287053
Matapel Tradindo Sample,2025-07-23,Customer 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,410.95,6.9014,2836.11,106971.7,43959707.17,90473.27,Colorants,Organic Pigments,2025-07-01,37179990.3065,6779716.863499999,0.15422570576463643
Matapel Tradindo Sample,2025-09-11,Customer 008,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,333.79,7.0873,2365.67,109853.11,36667922.01,92910.28,Colorants,Organic Pigments,2025-09-01,31012522.3612,5655399.648799997,0.1542328918245672
Matapel Tradindo Sample,2025-10-22,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,428.42,6.7382,2886.76,104441.4,44744711.35,88333.22,Colorants,Organic Pigments,2025-10-01,37843718.1124,6900993.237599999,0.15423036665985776
Matapel Tradindo Sample,2025-11-15,Customer 006,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,471.47,6.4029,3018.74,99244.28,46790434.31,83937.67,Colorants,Organic Pigments,2025-11-01,39574093.274900004,7216341.035099998,0.15422684447187807
Matapel Tradindo Sample,2025-12-03,Customer 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,393.71,6.7443,2655.31,104537.12,41157244.3,88414.18,Colorants,Organic Pigments,2025-12-01,34809546.807799995,6347697.492200002,0.1542303815564251
Matapel Tradindo Sample,2023-01-01,Customer 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1634.03,7.2105,11782.18,111762.87,182623802.76,79219.11,Colorants,Inorganic Pigments,2023-01-01,129446402.3133,53177400.44669999,0.29118548427438296
Matapel Tradindo Sample,2023-02-11,Customer 016,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1113.56,7.0202,7817.4,108812.72,121169717.93,77128.0,Colorants,Inorganic Pigments,2023-02-01,85886655.67999999,35283062.250000015,0.2911871287047405
Matapel Tradindo Sample,2023-03-23,Customer 027,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1244.63,6.9399,8637.59,107568.1,133882635.99,76245.8,Colorants,Inorganic Pigments,2023-03-01,94897810.054,38984825.93599999,0.2911865728346718
Matapel Tradindo Sample,2023-04-07,Customer 017,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,947.8,7.2555,6876.75,112459.72,106589647.27,79713.04,Colorants,Inorganic Pigments,2023-04-01,75552019.31199999,31037627.958000004,0.2911880164063142
Matapel Tradindo Sample,2023-06-07,Customer 016,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1125.65,7.2795,8194.16,112832.09,127009424.71,79976.99,Colorants,Inorganic Pigments,2023-06-01,90026098.7935,36983325.91649999,0.2911856816999513
Matapel Tradindo Sample,2023-07-08,Customer 020,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1200.76,7.055,8471.37,109352.69,131306238.77,77510.74,Colorants,Inorganic Pigments,2023-07-01,93071796.1624,38234442.60759999,0.2911852701422101
Matapel Tradindo Sample,2023-10-22,Customer 006,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,957.43,7.3,6989.19,113149.29,108332498.3,80201.82,Colorants,Inorganic Pigments,2023-10-01,76787628.52260001,31544869.777399987,0.29118565778889627
Matapel Tradindo Sample,2023-11-23,Customer 009,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,837.78,7.5466,6322.39,116972.09,97997010.81,82911.48,Colorants,Inorganic Pigments,2023-11-01,69461579.7144,28535431.09560001,0.2911867500828723
Matapel Tradindo Sample,2023-12-03,Customer 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1385.34,7.3983,10249.15,114673.24,158861901.98,81282.02,Colorants,Inorganic Pigments,2023-12-01,112603233.5868,46258668.393199995,0.2911879299986208
Matapel Tradindo Sample,2024-01-02,Customer 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1298.14,6.8367,8875.05,105969.56,137563311.88,75112.73,Colorants,Inorganic Pigments,2024-01-01,97506839.3222,40056472.557799995,0.29118572394318537
Matapel Tradindo Sample,2024-03-09,Customer 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1031.45,7.057,7278.95,109383.82,112823793.4,77532.8,Colorants,Inorganic Pigments,2024-03-01,79971206.56,32852586.840000004,0.29118491631925575
Matapel Tradindo Sample,2024-04-17,Customer 029,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,845.42,6.8712,5809.01,106503.29,90039615.81,75491.04,Colorants,Inorganic Pigments,2024-04-01,63821635.03679999,26217980.773200013,0.2911827259294923
Matapel Tradindo Sample,2024-05-17,Customer 007,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1588.85,6.8094,10819.14,105545.89,167696663.39,74812.42,Colorants,Inorganic Pigments,2024-05-01,118865713.51699999,48830949.872999996,0.2911861744048979
Matapel Tradindo Sample,2024-07-16,Customer 014,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1053.94,6.8195,7187.38,105702.8,111404367.96,74923.65,Colorants,Inorganic Pigments,2024-07-01,78965031.681,32439336.279,0.2911854972387386
Matapel Tradindo Sample,2024-08-12,Customer 007,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,487.9,6.8052,3320.28,105481.18,51464360.62,74766.56,Colorants,Inorganic Pigments,2024-08-01,36478604.624,14985755.996,0.2911870625703695
Matapel Tradindo Sample,2024-09-15,Customer 013,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1701.78,7.6424,13005.65,118456.86,201587600.35,83963.91,Colorants,Inorganic Pigments,2024-09-01,142888102.75980002,58699497.59019998,0.2911860525562329
Matapel Tradindo Sample,2024-10-18,Customer 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,728.12,6.752,4916.29,104656.31,76202509.09,74181.88,Colorants,Inorganic Pigments,2024-10-01,54013310.46560001,22189198.624399997,0.29118724421781367
Matapel Tradindo Sample,2024-11-07,Customer 011,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,867.56,7.3994,6419.36,114690.15,99500118.87,81294.01,Colorants,Inorganic Pigments,2024-11-01,70527431.3156,28972687.554400012,0.2911824416235495
Matapel Tradindo Sample,2024-12-02,Customer 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1035.68,6.9088,7155.29,107086.43,110906980.78,75904.38,Colorants,Inorganic Pigments,2024-12-01,78612648.2784,32294332.501599997,0.2911839477954996
Matapel Tradindo Sample,2025-01-26,Customer 006,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,984.09,6.9823,6871.16,108224.88,106502914.5,76711.33,Colorants,Inorganic Pigments,2025-01-01,75490852.7397,31012061.760299996,0.29118509954298005
Matapel Tradindo Sample,2025-03-22,Customer 014,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1371.16,6.9701,9557.09,108036.53,148134923.11,76577.83,Colorants,Inorganic Pigments,2025-03-01,105000457.38280001,43134465.7272,0.2911836373329049
Matapel Tradindo Sample,2025-04-11,Customer 010,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,754.01,6.9173,5215.73,107218.59,80843809.01,75998.06,Colorants,Inorganic Pigments,2025-04-01,57303297.220599994,23540511.78940001,0.29118508983771607
Matapel Tradindo Sample,2025-05-19,Customer 020,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1498.51,7.3402,10999.36,113773.38,170490023.85,80644.19,Colorants,Inorganic Pigments,2025-05-01,120846125.1569,49643898.69309999,0.2911835987352406
Matapel Tradindo Sample,2025-06-21,Customer 020,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1195.5,7.0664,8447.9,109529.53,130942484.71,77636.09,Colorants,Inorganic Pigments,2025-06-01,92813945.595,38128539.114999995,0.2911853948658738
Matapel Tradindo Sample,2025-08-14,Customer 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1382.09,7.5199,10393.18,116558.83,161094279.64,82618.55,Colorants,Inorganic Pigments,2025-08-01,114186271.7695,46908007.87049998,0.2911835725969046
Matapel Tradindo Sample,2025-09-18,Customer 028,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1159.19,6.8637,7956.39,106388.08,123324019.94,75409.38,Colorants,Inorganic Pigments,2025-09-01,87413799.20220001,35910220.73779999,0.29118594054322217
Matapel Tradindo Sample,2025-10-09,Customer 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1055.67,6.9834,7372.18,108243.34,114268804.79,76724.42,Colorants,Inorganic Pigments,2025-10-01,80995668.4614,33273136.328600004,0.29118302575885374
